request_id,requester_role,clearance_level,device_managed,device_posture_score,mfa_passed,source_zone,target_zone,target_sensitivity,access_type,off_hours,change_ticket
REQ-017786,analyst,3,1,60,1,corporate,ot_network,2,write,0,1
REQ-017787,contractor,4,1,63,1,corporate,corporate,1,read,1,1
REQ-017788,contractor,4,1,95,1,corporate,ot_network,2,write,0,0
REQ-017789,engineer,3,0,60,0,guest,restricted,1,read,0,0
REQ-017790,analyst,3,1,58,1,corporate,corporate,2,admin,0,1
REQ-017791,admin,2,1,85,1,corporate,ot_network,1,read,1,1
REQ-017792,contractor,3,1,81,1,guest,restricted,1,read,0,0
REQ-017793,engineer,1,1,56,1,corporate,corporate,3,admin,0,0
REQ-017794,admin,4,1,86,1,vpn,corporate,1,write,0,0
REQ-017795,engineer,4,1,98,1,corporate,corporate,2,write,0,0
REQ-017796,contractor,2,1,96,0,corporate,restricted,1,read,0,0
REQ-017797,admin,4,1,88,0,corporate,corporate,4,write,1,0
REQ-017798,engineer,4,1,83,1,vpn,corporate,2,write,0,0
REQ-017799,admin,3,1,72,1,vpn,corporate,2,read,0,1
REQ-017800,contractor,2,1,89,1,vpn,ot_network,2,read,0,1
REQ-017801,admin,2,1,82,1,corporate,restricted,2,write,0,1
REQ-017802,admin,3,1,83,0,corporate,corporate,3,write,0,1
REQ-017803,contractor,1,1,65,1,corporate,ot_network,3,write,0,0
REQ-017804,engineer,3,1,91,1,vpn,corporate,1,write,0,0
REQ-017805,analyst,4,1,97,1,corporate,ot_network,1,read,0,1
REQ-017806,admin,3,1,57,1,corporate,restricted,1,read,0,1
REQ-017807,analyst,4,1,73,1,vpn,ot_network,2,write,0,0
REQ-017808,contractor,1,1,88,1,vpn,ot_network,2,write,0,0
REQ-017809,contractor,3,1,76,1,guest,corporate,1,admin,1,0
REQ-017810,admin,3,1,76,1,corporate,corporate,1,read,0,0
REQ-017811,admin,4,1,84,1,corporate,corporate,1,read,1,0
REQ-017812,analyst,3,1,78,1,guest,corporate,2,read,0,0
REQ-017813,contractor,3,1,97,0,vpn,corporate,1,read,1,0
REQ-017814,admin,4,1,96,1,corporate,ot_network,1,write,0,1
REQ-017815,admin,2,1,71,1,corporate,corporate,4,admin,0,1
REQ-017816,contractor,2,0,59,1,corporate,ot_network,3,write,0,1
REQ-017817,contractor,2,0,89,1,corporate,restricted,1,write,0,0
REQ-017818,admin,4,1,87,0,corporate,ot_network,1,read,0,1
REQ-017819,contractor,3,1,71,1,corporate,corporate,1,read,0,1
REQ-017820,contractor,2,1,57,1,corporate,ot_network,4,write,0,1
REQ-017821,engineer,2,0,61,0,corporate,ot_network,3,write,0,1
REQ-017822,engineer,1,1,70,1,corporate,ot_network,1,read,0,1
REQ-017823,engineer,3,1,64,0,corporate,corporate,1,read,0,0
REQ-017824,engineer,4,1,96,0,corporate,ot_network,2,read,0,1
REQ-017825,contractor,3,1,79,1,corporate,ot_network,1,write,1,1
REQ-017826,analyst,1,1,85,1,corporate,corporate,4,read,1,1
REQ-017827,contractor,3,1,68,1,vpn,corporate,2,write,1,0
REQ-017828,admin,4,1,99,1,corporate,corporate,2,read,0,1
REQ-017829,contractor,2,1,96,1,vpn,restricted,1,read,1,0
REQ-017830,engineer,3,0,88,1,corporate,ot_network,2,read,1,1
REQ-017831,engineer,3,1,84,1,guest,corporate,4,read,1,0
REQ-017832,contractor,2,1,86,1,corporate,corporate,1,read,0,1
REQ-017833,analyst,2,1,61,0,corporate,corporate,4,admin,0,0
REQ-017834,analyst,3,1,77,0,guest,corporate,1,admin,0,0
REQ-017835,engineer,3,0,76,1,vpn,corporate,3,write,0,0
REQ-017836,analyst,3,1,70,1,corporate,corporate,1,write,0,1
REQ-017837,analyst,1,1,93,1,guest,ot_network,2,read,0,1
REQ-017838,analyst,3,1,72,1,vpn,corporate,4,admin,0,0
REQ-017839,contractor,2,0,82,1,corporate,corporate,3,read,0,0
REQ-017840,contractor,4,0,55,1,corporate,corporate,2,read,1,0
REQ-017841,admin,4,1,75,1,corporate,ot_network,4,read,1,0
REQ-017842,admin,3,1,64,1,vpn,corporate,4,write,0,1
REQ-017843,admin,4,1,60,1,corporate,ot_network,1,write,0,0
REQ-017844,contractor,4,1,55,0,corporate,restricted,1,read,0,0
REQ-017845,engineer,4,1,62,1,corporate,ot_network,1,admin,0,0
REQ-017846,engineer,2,1,68,1,corporate,ot_network,2,write,0,1
REQ-017847,analyst,2,1,61,1,corporate,corporate,2,write,0,0
REQ-017848,contractor,1,1,75,1,guest,restricted,3,read,1,1
REQ-017849,analyst,3,1,89,0,corporate,corporate,2,read,1,1
REQ-017850,analyst,2,1,94,1,vpn,corporate,4,write,0,0
REQ-017851,analyst,3,1,58,0,guest,corporate,4,write,0,0
REQ-017852,engineer,4,1,97,0,corporate,restricted,4,read,0,0
REQ-017853,admin,2,1,82,1,vpn,corporate,3,read,0,0
REQ-017854,contractor,3,1,57,1,corporate,ot_network,1,write,0,0
REQ-017855,admin,3,1,99,1,vpn,corporate,4,admin,0,1
REQ-017856,admin,1,1,62,1,corporate,corporate,2,read,1,0
REQ-017857,admin,4,1,80,1,corporate,restricted,3,read,0,0
REQ-017858,engineer,1,1,56,1,corporate,restricted,2,write,0,1
REQ-017859,admin,3,1,90,1,guest,ot_network,2,write,0,0
REQ-017860,contractor,4,1,56,1,corporate,corporate,3,admin,0,1
REQ-017861,contractor,4,1,71,1,corporate,corporate,1,write,0,0
REQ-017862,contractor,4,1,96,1,corporate,corporate,3,read,0,1
REQ-017863,admin,1,1,68,1,guest,restricted,4,write,0,1
REQ-017864,admin,3,1,93,1,corporate,restricted,2,write,1,1
REQ-017865,analyst,4,0,68,1,guest,restricted,4,admin,1,0
REQ-017866,engineer,4,1,86,1,corporate,corporate,3,write,0,1
REQ-017867,analyst,4,1,71,0,corporate,corporate,3,read,0,0
REQ-017868,engineer,3,1,70,1,vpn,ot_network,3,admin,0,1
REQ-017869,admin,1,1,97,0,corporate,corporate,2,read,0,1
REQ-017870,engineer,3,1,55,1,corporate,restricted,1,write,1,1
REQ-017871,contractor,3,0,58,1,corporate,ot_network,2,write,1,1
REQ-017872,engineer,3,0,93,1,vpn,ot_network,1,write,0,0
REQ-017873,contractor,4,1,64,1,vpn,corporate,4,write,0,1
REQ-017874,admin,2,1,92,1,corporate,corporate,2,write,0,1
REQ-017875,contractor,1,1,63,0,guest,ot_network,2,write,0,0
REQ-017876,admin,1,1,65,1,corporate,corporate,1,read,0,1
REQ-017877,admin,3,1,70,1,corporate,ot_network,3,admin,0,0
REQ-017878,contractor,4,1,97,0,corporate,ot_network,1,read,0,1
REQ-017879,engineer,4,0,96,1,vpn,restricted,2,read,0,1
REQ-017880,contractor,2,1,59,1,vpn,ot_network,4,read,0,1
REQ-017881,admin,2,1,68,1,vpn,corporate,2,read,0,0
REQ-017882,admin,4,1,96,1,vpn,corporate,3,write,0,1
REQ-017883,engineer,3,1,84,1,vpn,restricted,1,read,1,1
REQ-017884,analyst,2,1,85,1,vpn,ot_network,3,read,0,0
REQ-017885,engineer,4,1,99,1,vpn,corporate,2,read,0,1
REQ-017886,engineer,4,1,86,0,corporate,ot_network,1,read,0,0
REQ-017887,admin,4,1,60,0,corporate,corporate,3,write,0,0
REQ-017888,analyst,4,0,65,1,corporate,corporate,4,admin,0,0
REQ-017889,contractor,3,1,81,1,corporate,ot_network,2,write,1,0
REQ-017890,contractor,4,1,91,1,vpn,ot_network,2,read,0,0
REQ-017891,contractor,2,1,59,1,corporate,corporate,1,read,0,1
REQ-017892,engineer,3,0,93,1,guest,corporate,1,read,0,0
REQ-017893,admin,3,1,100,1,corporate,ot_network,3,read,0,1
REQ-017894,contractor,4,1,70,1,vpn,restricted,2,write,0,0
REQ-017895,engineer,3,0,74,1,corporate,corporate,1,write,0,0
REQ-017896,admin,1,1,72,1,vpn,ot_network,4,read,0,1
REQ-017897,contractor,1,1,64,1,vpn,corporate,4,read,0,0
REQ-017898,admin,4,1,60,1,corporate,restricted,2,read,0,1
REQ-017899,contractor,4,1,100,1,corporate,corporate,4,admin,1,1
REQ-017900,analyst,3,1,75,1,corporate,corporate,2,admin,0,0
REQ-017901,admin,1,1,88,1,vpn,ot_network,1,read,0,1
REQ-017902,analyst,2,1,61,1,guest,restricted,1,admin,1,0
REQ-017903,analyst,3,1,59,1,vpn,corporate,1,write,0,0
REQ-017904,contractor,3,1,100,0,corporate,corporate,2,read,1,1
REQ-017905,engineer,3,1,79,1,guest,ot_network,3,write,1,0
REQ-017906,admin,3,1,94,1,corporate,corporate,3,read,0,1
REQ-017907,admin,4,1,77,1,corporate,corporate,1,write,0,0
REQ-017908,analyst,4,0,79,1,corporate,corporate,3,admin,0,1
REQ-017909,contractor,4,1,77,1,corporate,corporate,2,write,0,1
REQ-017910,admin,1,1,81,1,corporate,restricted,1,write,0,1
REQ-017911,contractor,3,1,100,1,vpn,restricted,2,read,0,1
REQ-017912,admin,2,1,98,1,corporate,ot_network,1,write,1,0
REQ-017913,engineer,3,1,61,1,corporate,corporate,1,write,0,1
REQ-017914,engineer,1,1,72,1,corporate,ot_network,2,write,1,1
REQ-017915,contractor,1,1,58,1,corporate,corporate,2,write,0,1
REQ-017916,contractor,1,1,56,1,corporate,corporate,2,write,0,0
REQ-017917,analyst,3,1,74,1,corporate,restricted,3,write,1,0
REQ-017918,admin,1,1,89,1,corporate,corporate,4,write,0,0
REQ-017919,analyst,4,1,73,0,corporate,corporate,3,read,0,1
REQ-017920,admin,3,0,67,1,vpn,corporate,1,write,1,1
REQ-017921,engineer,3,1,64,1,corporate,restricted,1,read,0,0
REQ-017922,engineer,2,1,83,0,guest,corporate,3,admin,1,1
REQ-017923,analyst,2,1,60,1,corporate,ot_network,1,read,0,0
REQ-017924,admin,3,1,86,0,corporate,corporate,1,write,0,1
REQ-017925,analyst,3,1,83,1,vpn,corporate,3,write,0,0
REQ-017926,analyst,2,1,87,1,vpn,corporate,4,write,0,0
REQ-017927,contractor,3,1,75,1,vpn,corporate,2,write,0,1
REQ-017928,admin,4,1,95,1,corporate,corporate,1,admin,1,1
REQ-017929,admin,4,1,89,1,corporate,corporate,1,write,0,1
REQ-017930,analyst,4,1,58,1,guest,corporate,1,read,1,0
REQ-017931,contractor,4,1,96,0,guest,corporate,2,read,1,1
REQ-017932,admin,3,1,64,0,corporate,restricted,4,write,1,1
REQ-017933,engineer,3,1,87,1,corporate,corporate,1,read,0,1
REQ-017934,analyst,2,1,85,1,vpn,corporate,1,read,0,0
REQ-017935,engineer,2,1,87,0,vpn,corporate,2,write,0,0
REQ-017936,admin,3,1,90,1,vpn,corporate,3,read,0,0
REQ-017937,contractor,2,1,60,1,corporate,corporate,2,write,1,1
REQ-017938,engineer,2,1,84,1,corporate,ot_network,1,read,1,1
REQ-017939,admin,4,0,99,1,corporate,corporate,3,write,0,0
REQ-017940,contractor,3,1,92,1,guest,corporate,2,read,0,1
REQ-017941,analyst,1,1,79,1,guest,corporate,2,write,0,0
REQ-017942,contractor,3,1,70,0,vpn,corporate,2,read,1,0
REQ-017943,analyst,4,1,79,0,corporate,corporate,1,write,1,1
REQ-017944,engineer,4,1,77,1,vpn,ot_network,2,read,0,1
REQ-017945,contractor,3,1,88,1,corporate,corporate,4,write,0,1
REQ-017946,analyst,4,1,57,0,corporate,corporate,3,admin,0,0
REQ-017947,admin,4,1,99,0,guest,ot_network,2,admin,0,1
REQ-017948,analyst,1,1,83,1,vpn,corporate,4,admin,1,0
REQ-017949,admin,3,0,57,0,corporate,ot_network,3,write,0,0
REQ-017950,contractor,2,1,86,1,guest,corporate,4,write,1,0
REQ-017951,admin,3,1,59,1,corporate,corporate,1,read,1,1
REQ-017952,admin,4,1,96,0,vpn,corporate,4,read,0,1
REQ-017953,engineer,3,1,82,0,guest,restricted,1,write,0,0
REQ-017954,analyst,3,1,74,1,vpn,ot_network,2,read,0,0
REQ-017955,contractor,2,1,94,0,corporate,restricted,2,read,0,1
REQ-017956,admin,3,1,96,1,guest,corporate,3,read,0,0
REQ-017957,admin,4,1,92,1,vpn,corporate,4,admin,0,1
REQ-017958,admin,2,0,71,1,corporate,corporate,1,write,0,0
REQ-017959,admin,3,1,60,1,guest,ot_network,2,read,1,0
REQ-017960,contractor,4,1,93,1,vpn,corporate,2,read,0,1
REQ-017961,engineer,4,0,97,1,corporate,ot_network,2,read,0,0
REQ-017962,engineer,4,1,88,0,vpn,ot_network,2,admin,0,0
REQ-017963,analyst,4,0,76,1,vpn,corporate,3,admin,0,1
REQ-017964,engineer,4,1,88,0,guest,restricted,1,read,1,1
REQ-017965,engineer,3,1,63,1,vpn,corporate,2,admin,0,0
REQ-017966,contractor,1,1,76,1,vpn,corporate,2,write,0,0
REQ-017967,contractor,3,1,68,0,vpn,ot_network,4,write,0,0
REQ-017968,contractor,3,1,62,1,corporate,corporate,2,write,0,1
REQ-017969,admin,4,1,62,1,vpn,corporate,3,read,0,0
REQ-017970,engineer,3,1,75,1,corporate,restricted,2,read,0,0
REQ-017971,admin,3,1,58,1,corporate,corporate,3,read,1,0
REQ-017972,analyst,2,1,56,1,vpn,corporate,1,write,0,1
REQ-017973,admin,4,1,69,1,corporate,corporate,2,write,0,0
REQ-017974,contractor,4,1,60,1,corporate,corporate,1,read,1,0
REQ-017975,admin,3,1,87,1,corporate,ot_network,4,read,0,0
REQ-017976,contractor,4,1,82,1,vpn,ot_network,3,read,0,0
REQ-017977,engineer,3,1,100,0,corporate,corporate,1,read,0,0
REQ-017978,contractor,2,1,83,1,corporate,ot_network,1,write,0,1
REQ-017979,engineer,3,1,99,0,corporate,corporate,2,write,0,0
REQ-017980,engineer,3,1,61,0,corporate,corporate,3,write,0,1
REQ-017981,engineer,2,1,74,1,vpn,corporate,3,read,0,0
REQ-017982,admin,3,0,76,1,guest,corporate,4,read,0,1
REQ-017983,analyst,2,1,73,0,vpn,ot_network,1,read,1,0
REQ-017984,contractor,1,1,88,1,corporate,corporate,2,write,0,0
REQ-017985,admin,1,0,59,1,vpn,ot_network,1,read,0,1
REQ-017986,engineer,3,1,90,0,guest,corporate,2,write,0,1
REQ-017987,contractor,2,1,89,1,vpn,corporate,4,read,0,0
REQ-017988,engineer,1,1,67,1,guest,corporate,2,read,0,1
REQ-017989,contractor,1,1,79,1,corporate,corporate,3,read,1,0
REQ-017990,analyst,1,1,87,1,corporate,restricted,3,write,1,0
REQ-017991,analyst,1,1,100,1,guest,corporate,3,write,0,1
REQ-017992,contractor,3,1,73,0,vpn,ot_network,4,admin,0,1
REQ-017993,analyst,2,1,95,1,vpn,restricted,1,read,0,0
REQ-017994,engineer,3,1,89,0,corporate,restricted,1,read,1,1
REQ-017995,admin,2,0,73,1,guest,corporate,4,admin,0,0
REQ-017996,admin,2,1,58,1,guest,ot_network,1,admin,1,0
REQ-017997,admin,3,1,67,1,corporate,corporate,4,read,0,1
REQ-017998,analyst,4,1,56,1,corporate,corporate,4,read,0,0
REQ-017999,contractor,3,1,79,1,corporate,ot_network,3,write,0,0
REQ-018000,engineer,4,1,66,0,vpn,restricted,1,write,1,0
REQ-018001,admin,4,1,79,1,corporate,ot_network,3,write,0,0
REQ-018002,admin,4,1,94,1,guest,corporate,1,admin,0,0
REQ-018003,analyst,1,1,97,1,vpn,corporate,3,write,0,0
REQ-018004,contractor,2,1,95,1,guest,corporate,2,read,0,0
REQ-018005,engineer,3,0,85,1,corporate,restricted,1,read,1,1
REQ-018006,analyst,2,0,86,1,vpn,restricted,3,read,0,1
REQ-018007,admin,3,1,65,1,corporate,corporate,1,write,0,1
REQ-018008,analyst,2,1,76,1,corporate,corporate,2,read,1,1
REQ-018009,analyst,3,1,87,0,vpn,ot_network,2,write,0,1
REQ-018010,contractor,1,1,81,1,vpn,ot_network,2,write,0,0
REQ-018011,analyst,1,0,71,1,corporate,corporate,2,read,0,0
REQ-018012,admin,1,1,100,1,vpn,ot_network,4,write,0,1
REQ-018013,contractor,3,1,82,1,corporate,restricted,1,read,1,1
REQ-018014,admin,3,1,100,1,corporate,corporate,2,read,0,0
REQ-018015,contractor,3,1,83,1,corporate,corporate,3,write,0,0
REQ-018016,analyst,4,1,63,1,guest,restricted,3,read,0,0
REQ-018017,engineer,4,1,63,0,guest,ot_network,2,read,1,1
REQ-018018,analyst,2,1,100,1,corporate,restricted,1,read,1,0
REQ-018019,analyst,4,0,77,1,corporate,restricted,2,admin,0,0
REQ-018020,engineer,2,1,73,0,corporate,restricted,1,read,0,0
REQ-018021,analyst,2,1,69,0,corporate,corporate,1,write,1,1
REQ-018022,contractor,2,1,79,1,corporate,corporate,1,read,0,0
REQ-018023,contractor,1,1,82,1,corporate,ot_network,1,write,0,0
REQ-018024,admin,4,1,91,1,corporate,corporate,1,read,0,0
REQ-018025,engineer,3,0,55,0,vpn,corporate,2,read,0,0
REQ-018026,engineer,4,1,86,0,vpn,corporate,1,write,0,0
REQ-018027,contractor,2,1,98,1,vpn,restricted,1,admin,1,1
REQ-018028,analyst,3,1,66,1,corporate,restricted,1,read,0,0
REQ-018029,engineer,1,1,91,1,vpn,corporate,2,read,0,1
REQ-018030,contractor,4,1,60,0,corporate,ot_network,2,read,1,1
REQ-018031,analyst,3,1,75,1,vpn,corporate,2,write,0,0
REQ-018032,analyst,3,1,56,1,vpn,corporate,3,write,0,1
REQ-018033,admin,3,0,74,1,vpn,corporate,4,read,0,1
REQ-018034,contractor,2,1,93,1,vpn,ot_network,1,read,0,0
REQ-018035,contractor,3,1,81,1,vpn,restricted,3,read,0,0
REQ-018036,admin,2,1,96,1,guest,corporate,3,write,0,0
REQ-018037,admin,2,1,76,1,vpn,corporate,4,read,0,0
REQ-018038,engineer,2,1,80,0,guest,ot_network,1,write,0,0
REQ-018039,contractor,1,1,73,1,vpn,corporate,3,write,1,0
REQ-018040,admin,4,1,75,0,corporate,corporate,1,read,1,1
REQ-018041,admin,2,1,58,1,corporate,corporate,2,read,0,1
REQ-018042,admin,2,1,66,1,guest,corporate,3,write,0,1
REQ-018043,admin,4,1,65,1,corporate,restricted,1,read,0,0
REQ-018044,analyst,3,1,78,0,vpn,corporate,1,write,0,1
REQ-018045,engineer,4,1,57,1,vpn,restricted,2,read,0,1
REQ-018046,admin,2,1,96,1,vpn,ot_network,3,read,0,0
REQ-018047,engineer,3,1,68,1,vpn,restricted,4,write,0,0
REQ-018048,analyst,1,0,82,0,guest,restricted,2,read,0,0
REQ-018049,admin,3,1,100,1,corporate,corporate,1,read,1,0
REQ-018050,analyst,2,1,73,1,corporate,restricted,3,read,0,0
REQ-018051,admin,2,1,76,1,vpn,corporate,1,write,0,0
REQ-018052,engineer,3,1,63,1,corporate,corporate,2,read,0,0
REQ-018053,engineer,4,1,89,1,vpn,corporate,3,write,0,1
REQ-018054,admin,1,1,55,1,vpn,ot_network,3,write,0,1
REQ-018055,contractor,2,1,68,1,vpn,restricted,2,read,0,0
REQ-018056,admin,1,1,80,1,vpn,ot_network,3,write,0,0
REQ-018057,admin,3,1,81,1,corporate,corporate,1,read,0,1
REQ-018058,contractor,1,1,85,1,corporate,restricted,2,admin,0,1
REQ-018059,admin,3,1,89,1,vpn,corporate,1,read,0,0
REQ-018060,analyst,3,0,71,1,guest,ot_network,2,write,1,0
REQ-018061,engineer,3,1,82,0,corporate,restricted,1,admin,1,1
REQ-018062,admin,4,1,96,0,corporate,ot_network,4,read,0,0
REQ-018063,admin,2,1,76,1,corporate,corporate,1,write,0,1
REQ-018064,engineer,3,1,63,0,corporate,corporate,2,admin,0,0
REQ-018065,analyst,4,1,78,1,guest,corporate,1,read,0,0
REQ-018066,analyst,4,1,98,1,vpn,ot_network,4,read,0,1
REQ-018067,analyst,4,1,62,1,vpn,corporate,3,read,0,0
REQ-018068,engineer,3,1,74,1,vpn,corporate,3,read,0,1
REQ-018069,analyst,4,0,76,1,corporate,corporate,1,write,0,1
REQ-018070,admin,3,1,67,1,corporate,corporate,2,write,0,1
REQ-018071,engineer,3,1,77,0,vpn,corporate,2,write,0,1
REQ-018072,contractor,1,1,72,1,corporate,ot_network,2,write,0,1
REQ-018073,analyst,3,1,96,1,guest,ot_network,3,read,1,0
REQ-018074,contractor,2,1,87,1,vpn,restricted,1,read,0,1
REQ-018075,analyst,3,1,67,0,corporate,corporate,1,read,1,1
REQ-018076,engineer,3,1,84,1,corporate,corporate,3,read,1,0
REQ-018077,contractor,2,1,58,1,vpn,corporate,4,write,1,0
REQ-018078,admin,3,1,73,1,vpn,corporate,2,write,0,1
REQ-018079,analyst,2,1,78,1,corporate,corporate,1,read,1,0
REQ-018080,admin,3,1,87,1,vpn,corporate,1,admin,1,1
REQ-018081,admin,4,1,71,0,vpn,ot_network,1,read,0,0
REQ-018082,engineer,2,1,62,1,corporate,restricted,2,read,1,1
REQ-018083,analyst,4,1,61,1,corporate,corporate,3,read,1,1
REQ-018084,analyst,1,1,91,1,vpn,corporate,3,write,1,1
REQ-018085,engineer,2,1,91,0,corporate,restricted,1,admin,0,1
REQ-018086,engineer,3,1,92,1,vpn,corporate,2,write,0,0
REQ-018087,admin,4,1,73,1,corporate,ot_network,3,write,0,0
REQ-018088,analyst,4,1,58,1,guest,corporate,1,read,0,0
REQ-018089,admin,3,1,100,1,corporate,corporate,1,write,0,0
REQ-018090,analyst,2,1,79,0,corporate,corporate,1,admin,0,0
REQ-018091,contractor,4,1,87,0,vpn,corporate,2,read,0,0
REQ-018092,admin,1,1,64,1,vpn,corporate,2,read,1,1
REQ-018093,admin,1,1,81,1,guest,restricted,2,write,0,0
REQ-018094,analyst,3,1,57,1,corporate,corporate,2,write,1,1
REQ-018095,admin,1,1,83,0,vpn,corporate,2,admin,0,0
REQ-018096,contractor,4,1,88,1,corporate,restricted,2,write,0,0
REQ-018097,admin,4,1,85,0,vpn,restricted,3,read,0,0
REQ-018098,engineer,4,1,56,1,vpn,corporate,3,read,0,1
REQ-018099,admin,4,1,91,1,vpn,corporate,3,read,0,1
REQ-018100,analyst,2,1,82,1,corporate,corporate,1,read,0,0
REQ-018101,analyst,3,1,68,1,corporate,corporate,2,admin,0,0
REQ-018102,engineer,1,1,69,1,corporate,ot_network,2,read,0,0
REQ-018103,contractor,2,1,76,1,corporate,corporate,3,write,0,0
REQ-018104,analyst,3,1,85,1,guest,restricted,2,write,0,1
REQ-018105,engineer,4,1,89,1,vpn,corporate,3,write,0,0
REQ-018106,contractor,3,1,79,1,corporate,corporate,3,read,0,0
REQ-018107,contractor,3,1,55,1,vpn,corporate,2,admin,1,0
REQ-018108,admin,4,1,82,1,corporate,restricted,4,read,0,1
REQ-018109,analyst,3,1,75,1,guest,corporate,2,read,0,0
REQ-018110,engineer,3,1,62,0,corporate,corporate,4,read,1,1
REQ-018111,analyst,1,1,56,1,corporate,corporate,1,read,0,1
REQ-018112,engineer,2,1,80,1,corporate,corporate,4,write,0,0
REQ-018113,admin,3,1,95,1,vpn,corporate,2,read,0,0
REQ-018114,contractor,2,1,63,1,vpn,corporate,2,write,1,0
REQ-018115,admin,4,1,82,1,corporate,corporate,3,read,0,1
REQ-018116,engineer,3,1,99,0,corporate,corporate,2,read,0,1
REQ-018117,admin,4,1,63,1,corporate,corporate,3,read,0,1
REQ-018118,contractor,3,1,78,0,corporate,corporate,3,read,0,1
REQ-018119,engineer,3,0,65,0,vpn,restricted,1,write,0,0
REQ-018120,analyst,3,1,59,1,corporate,restricted,1,write,0,1
REQ-018121,contractor,1,1,99,1,corporate,corporate,4,write,0,0
REQ-018122,admin,3,1,98,1,corporate,corporate,1,read,0,1
REQ-018123,admin,4,1,78,0,corporate,corporate,2,write,0,0
REQ-018124,engineer,3,1,92,1,corporate,corporate,1,read,0,0
REQ-018125,admin,2,1,66,1,guest,corporate,3,write,0,1
REQ-018126,engineer,4,0,63,1,corporate,corporate,1,read,1,1
REQ-018127,contractor,4,1,74,1,vpn,restricted,4,read,0,1
REQ-018128,analyst,1,1,76,1,corporate,ot_network,2,write,0,1
REQ-018129,contractor,1,1,83,0,guest,corporate,4,read,0,0
REQ-018130,contractor,3,1,55,0,guest,corporate,3,write,1,0
REQ-018131,analyst,3,1,59,1,corporate,corporate,2,read,1,1
REQ-018132,analyst,2,1,56,1,corporate,corporate,2,write,0,0
REQ-018133,admin,2,1,56,1,corporate,ot_network,3,write,1,0
REQ-018134,analyst,2,1,68,1,corporate,restricted,1,read,1,1
REQ-018135,admin,2,1,90,1,guest,ot_network,4,read,0,0
REQ-018136,admin,3,1,99,1,corporate,ot_network,4,write,1,0
REQ-018137,analyst,3,1,82,1,corporate,corporate,2,write,0,0
REQ-018138,admin,3,1,81,1,vpn,corporate,3,admin,0,1
REQ-018139,engineer,4,1,100,1,vpn,corporate,1,read,0,1
REQ-018140,admin,3,1,92,1,corporate,restricted,2,write,0,1
REQ-018141,analyst,1,1,73,1,corporate,corporate,1,read,0,1
REQ-018142,contractor,3,1,73,1,corporate,ot_network,1,read,0,1
REQ-018143,engineer,4,1,89,0,guest,restricted,2,write,0,1
REQ-018144,analyst,4,1,92,1,vpn,restricted,2,read,0,0
REQ-018145,contractor,2,1,91,0,corporate,corporate,2,admin,0,0
REQ-018146,contractor,3,0,70,1,corporate,corporate,1,write,1,0
REQ-018147,contractor,1,1,88,1,corporate,corporate,3,read,1,0
REQ-018148,analyst,3,0,91,1,vpn,corporate,2,write,0,0
REQ-018149,engineer,2,1,62,1,guest,corporate,3,write,0,1
REQ-018150,engineer,2,1,99,1,corporate,restricted,1,write,0,1
REQ-018151,admin,3,1,97,0,vpn,ot_network,1,write,0,1
REQ-018152,engineer,4,1,92,1,corporate,ot_network,3,read,0,1
REQ-018153,contractor,2,1,81,1,vpn,corporate,3,write,0,1
REQ-018154,analyst,4,1,70,0,corporate,ot_network,2,read,0,1
REQ-018155,contractor,4,1,63,1,guest,ot_network,2,write,0,1
REQ-018156,admin,4,1,84,1,vpn,ot_network,3,read,0,0
REQ-018157,engineer,2,1,100,0,vpn,corporate,4,write,1,0
REQ-018158,engineer,1,1,60,0,vpn,corporate,1,write,0,0
REQ-018159,contractor,3,1,56,1,corporate,ot_network,3,read,1,0
REQ-018160,contractor,4,1,83,1,corporate,ot_network,4,read,1,1
REQ-018161,admin,1,1,78,1,guest,corporate,1,write,0,1
REQ-018162,engineer,3,1,98,0,corporate,corporate,2,write,0,0
REQ-018163,contractor,3,1,96,1,vpn,corporate,1,read,1,0
REQ-018164,contractor,1,1,58,1,corporate,restricted,2,read,0,0
REQ-018165,engineer,4,1,68,1,vpn,ot_network,2,write,1,0
REQ-018166,engineer,3,1,87,1,vpn,corporate,1,write,0,0
REQ-018167,contractor,2,1,69,1,corporate,corporate,2,read,0,0
REQ-018168,contractor,4,1,55,0,guest,corporate,4,admin,0,1
REQ-018169,admin,4,1,59,1,vpn,corporate,4,read,0,1
REQ-018170,analyst,3,1,68,0,vpn,corporate,1,write,1,0
REQ-018171,engineer,2,1,67,1,vpn,ot_network,1,read,0,1
REQ-018172,admin,3,0,81,1,vpn,corporate,2,write,0,1
REQ-018173,analyst,3,1,65,1,corporate,corporate,4,read,0,0
REQ-018174,engineer,2,1,58,1,corporate,corporate,4,read,1,0
REQ-018175,admin,3,0,100,1,corporate,ot_network,4,write,0,1
REQ-018176,admin,3,1,63,1,corporate,corporate,2,write,1,0
REQ-018177,admin,4,1,89,0,corporate,corporate,1,read,1,0
REQ-018178,analyst,2,1,62,1,corporate,corporate,4,read,0,0
REQ-018179,admin,2,1,74,1,corporate,corporate,3,read,0,1
REQ-018180,contractor,3,1,73,1,guest,ot_network,3,write,0,1
REQ-018181,analyst,3,1,71,1,corporate,corporate,1,write,0,0
REQ-018182,analyst,4,0,100,0,corporate,corporate,3,write,0,1
REQ-018183,contractor,1,1,58,1,vpn,corporate,4,read,0,1
REQ-018184,admin,1,1,94,1,guest,ot_network,2,read,1,0
